spotify_id,artist,track_name,valence,arousal,label_quadrant,instrumentalness
6GMa5gv6jFc8wnze5YT1RY,Rolf Zuckowski,Schneewittchen und die sieben Zwerge,0.955,0.641,Q1_Happy,0.0
4uPSL0Rx3JzbwigbJVndQ8,Alex Schulz,Save A Life,0.62,0.661,Q1_Happy,0.0
2t7CRo3p7wm4UHnLrPyDPS,Exaltasamba,Nem Pensar - Ao Vivo,0.861,0.675,Q1_Happy,0.0
3ysUkfcrFwvXweDt0cliH8,Vijay Antony,Ichu Ichu,0.955,0.791,Q1_Happy,0.00187
65qbkOGoLiCLb6XBt8zadP,The Boxcars,You Took All The Ramblin' Out Of Me,0.812,0.679,Q1_Happy,0.0475
3plZG4ZdlqxIIZUSfieVO7,The Bangles,Walk Like an Egyptian,0.757,0.788,Q1_Happy,2.05e-06
354j6LPNLlWsKvQJQuye0X,Raul Seixas,O carimbador maluco,0.772,0.846,Q1_Happy,0.0
26jR7uAD2AYlpy1ti93LvM,Julien Bam,Du bist ein Hund,0.735,0.711,Q1_Happy,0.0
0xL3jzqMdIo6Aznb0BThZH,Ilaiyaraaja,"Kannu Pada (From ""Chinna Gounder"")",0.913,0.757,Q1_Happy,0.0
03SVNvQNMgqdGukahaQXmy,Najim Arshad,Maanathu Udichathu,0.727,0.627,Q1_Happy,0.0
0X1sqQ652p1sceKM2nJlIJ,Bon Jovi,Runaway,0.603,0.899,Q1_Happy,1.91e-05
2OnMVRjjOU95TVSEXKYY8P,Nana Pancha,Mi Propio Infierno,0.726,0.919,Q1_Happy,4.18e-05
5PX54UGyH80kDwLP5duZoT,Achint,Scam 1992 Theme Song,0.617,0.704,Q1_Happy,0.0
6D0G3ssorLK8xodMwRgtWQ,Jorge Aragão,Loucuras de uma paixão - Ao vivo,0.848,0.82,Q1_Happy,0.00172
1BnODvOuKbTnAZYkMVzJCL,Mariya Takeuchi,夢の続き,0.898,0.911,Q1_Happy,0.0328
5J1YmqajyODgkIA7oUmFBI,The Flatliners,He Was a Jazzman,0.836,0.917,Q1_Happy,0.0
4jx3OhzeLknPoF52To841h,Arden Jones,toxic crush,0.748,0.751,Q1_Happy,6.33e-05
1lYnLyAvbQqxD4OyTpITMR,Josimar y Su Yambú,Gracias y Amor Ausente - En Vivo,0.68,0.852,Q1_Happy,0.0
3UqVIJeExhrTP6al1RpHii,Hellberg,Let You Down (feat. Magsy),0.708,0.66,Q1_Happy,8.55e-06
0jeFHISVpw1dgBOdM63SB3,Simone & Simaria,Volta Vai - Ao Vivo,0.726,0.864,Q1_Happy,0.0
1AUP3FcXE7mpJAotmbVyoO,Buckcherry,Sunshine,0.611,0.981,Q1_Happy,0.0
3VpVwKT10A5a4eqN4Pyad1,Vidyasagar,"Mizhiyariyaathe - Version, 1",0.855,0.685,Q1_Happy,0.000268
7JJyuNGhAiPO1UHZcMITd8,Riley Green,Play Her Tonight,0.836,0.906,Q1_Happy,0.0
0oSCcRObagtOjvzSJbgmc2,The Osborne Brothers,Bluegrass Concerto,0.935,0.718,Q1_Happy,0.437
5EYZZvmNAH5VZCwuzYJqoA,Jatin-Lalit,Chand Sifarish,0.861,0.665,Q1_Happy,1.75e-05
2fuXRKse3xxyE2roLUdjI5,Leonardo,Uma Vez por Mês - Ao Vivo,0.602,0.689,Q1_Happy,0.0
2FGh2ref26EwA3Z5st5oHb,MOGUAI,Hold On (feat. Cheat Codes) - 2020 Edit,0.764,0.802,Q1_Happy,0.0
2uemCsxlhP7IBB3USuSvTX,Murdock,Can't Keep Me Down,0.717,0.87,Q1_Happy,0.0
085cxMAY91of46MYke5OQK,Golden Ganga,Tú,0.739,0.658,Q1_Happy,0.000278
16qpwUfKEa6FImzuRv6y4C,Los Indios Tacunau,Del Algarrobo al Ombu,0.769,0.697,Q1_Happy,0.00578
6D2TCm4nf5nxAcdGJ7w3QP,J Balvin,Qué Más Pues?,0.732,0.817,Q1_Happy,0.000311
2fsPrE2NYiHOHPMuWbjvTj,Sukhwinder Singh,Ramta Jogi,0.799,0.636,Q1_Happy,0.0
381UrJYySidrMAIgZB9I8S,Grinspoon,Pedestrian,0.819,0.964,Q1_Happy,0.0
75tGNsDOC6mMkIzx8AANNS,Miranda!,Bailarina,0.912,0.958,Q1_Happy,0.0078
5rGVWeJK826Da7y0Cu9Z0n,Isadora Pompeo,O Teu Amor,0.768,0.72,Q1_Happy,3.8e-06
793VAZ2ErvDgTgJmvlwRVW,El Hijo De La Cumbia,La Mara Tomaza,0.655,0.929,Q1_Happy,0.406
6nbgtMncsVVZEXR3XloCaB,Alison Krauss & Union Station,"Every Time You Say Goodbye - Live From The Louisville Palace, Kentucky / 2002",0.78,0.652,Q1_Happy,1.98e-05
1rsrri33ctr7nDU4Clf1qm,Bill Haley,Rock Around the Clock,0.874,0.777,Q1_Happy,2.88e-05
3fvsxmytTns1ApIWBqfANZ,Jess Bays,Temptation (feat. Poppy Baskcomb),0.819,0.703,Q1_Happy,0.00449
4s6LhHAV5SEsOV0lC2tjvJ,The Mamas & The Papas,California Dreamin' - Single Version,0.637,0.608,Q1_Happy,0.0
6rWjSJfzdvmsgdFBtJUXGo,The Dukes Of Stratosphear,Collideascope - 2001 Mix,0.8,0.744,Q1_Happy,0.000847
048KE72zqhDQpy7V7YOyRb,Painel de Controle,Outra Vez,0.733,0.736,Q1_Happy,0.0
4F6BynYVLvYxM6q1gMDdvz,Dry Bar Comedy,Old People's Music,0.935,0.66,Q1_Happy,0.0
0vU90qsuKzKIbKN3X2apUa,Hillsong Young & Free,Hay Otra Salida - Studio,0.639,0.795,Q1_Happy,0.0
3xpAO0neyFYUCawAfOhMA6,Anderson Freire,Colisão,0.686,0.666,Q1_Happy,0.0
4isHeZRxdYw7IgGvl8OPwq,Chancho En Piedra,Eligiendo Una Reina,0.966,0.896,Q1_Happy,0.0
4a11E1OGstd2GEToV8zcxZ,Lawineboys,Bertus,0.798,0.979,Q1_Happy,0.0
366oH8GrZKjj3hnaJn9a8P,Terence Lam,特倫斯夢遊仙境,0.605,0.784,Q1_Happy,0.0
3UTiVUFbX1ip1qntQ5Hr4R,Shiritsu Ebisu Chugaku,イヤフォン・ライオット,0.851,0.774,Q1_Happy,0.0
4OlpR5EwULijrATzM9VG3F,Calcinha Preta,Sonho Lindo,0.866,0.867,Q1_Happy,0.0
5aWiqE2DBa3IhzW74E8Dvy,Thiago Soares,Opções / Me Apaixonei pela Pessoa Errada / Sinais / Sobrenatural,0.902,0.689,Q1_Happy,0.0
4Hv055xg1SZZgwwGBx8Cr5,Pritam,"Rasiya (From ""Brahmastra"")",0.636,0.796,Q1_Happy,0.00165
2F0BHgRpe2qHKo9TPYCdvY,Nogizaka46,Rewindあの日,0.804,0.768,Q1_Happy,0.0
44mZhyNniIIpPBcWH2LKz8,RADWIMPS,Hyperventilation,0.768,0.956,Q1_Happy,0.0
4e9hUiLsN4mx61ARosFi7p,Rush,The Spirit Of Radio,0.632,0.924,Q1_Happy,0.000254
5BtFkPust4wifo9KOThNGI,Cidade Negra,Sábado a Noite (feat. Lulu Santos),0.887,0.94,Q1_Happy,0.0
0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,0.643,0.783,Q1_Happy,0.0012
6bgruRLsBf1vLRUM9cXF1I,CPM 22,Não Sei Viver Sem Ter Você - Ao Vivo,0.623,0.977,Q1_Happy,3.5e-06
0GDaBRIT92jUyRtpxb4qgH,Wasuta,ミライバルダンス,0.77,0.941,Q1_Happy,0.000384
2gUFWB9XQ0JWBIVg3QmmG3,Ultraje a Rigor,Nós vamos invadir sua praia,0.649,0.974,Q1_Happy,2.14e-06
6E7oFW7xTK6Ghucsq6tMUj,Icona Pop,Emergency,0.928,0.969,Q1_Happy,0.000723
2pL9RRcyNIZU2wBWoPRmp2,Hidra,Burası Dünya,0.864,0.816,Q1_Happy,0.0
4qO03RMQm88DdpTJcxlglY,Blondie,Call Me,0.74,0.825,Q1_Happy,0.00246
58DLcRczOIATNmqrUDosCU,Bruno & Marrone,Duas Vezes Você - Ao vivo,0.681,0.789,Q1_Happy,0.0
1YGGicGdEPHIKF73inW9kP,Thiaguinho,Palco - Ao Vivo,0.79,0.739,Q1_Happy,1.64e-06
1jZZm43y7RPuwjJQ5LrGHe,BTS,Jump,0.763,0.974,Q1_Happy,0.0
0PvGGrDNh1wD7Z84ZbP70X,DJ Ghost Floripa,Mega Funk Reload Vuk Vuk,0.721,0.813,Q1_Happy,0.000632
0cpq28309jfgmz8HKLqjJB,William Luna,Negra del Alma,0.936,0.702,Q1_Happy,0.00104
1bngrz3hq1AIdAD5wmzHTr,Erasmo Carlos,Minha Fama de Mau - Ao Vivo,0.827,0.897,Q1_Happy,0.0
6Z7h9EstX9Dufe4IieibPU,Eikichi Yazawa,アリよさらば - Live at 日本武道館'97 - Remastered 2022,0.711,0.94,Q1_Happy,4.22e-05
6blPqhX6DLEQ7rInn79qlM,Bruno & Marrone,Por Um Minuto - Ao Vivo Em Uberlândia / 2018,0.607,0.763,Q1_Happy,0.0
3WDIhWoRWVcaHdRwMEHkkS,Clean Bandit,Mama (feat. Ellie Goulding),0.608,0.714,Q1_Happy,3.79e-06
4qlb4cHm1GmndU5p3Z5s4T,Los Tipitos,Se te nota,0.702,0.677,Q1_Happy,0.000222
6NNgbJOUJ3YAfaOXIk4G7o,Linda P,Romancevisen,0.794,0.685,Q1_Happy,0.0
0uVyZywUNOp6S0dU5r8TS8,Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,0.78,0.886,Q1_Happy,7.43e-06
1ZEOIhSn6BKErV59bIgn76,The Mamas & The Papas,California Dreamin',0.649,0.728,Q1_Happy,0.0
6DmfWj5kOa1fX8AwN9byOn,The Doors,L.A. Woman,0.697,0.731,Q1_Happy,0.00124
1DmSMuzxAozvHoEycAV2nb,DJ SANJU OFFICIAL,RASIA,0.636,0.84,Q1_Happy,0.0
2QY6SJXVnBFaqxOZhC1Fuu,Pritam,Kamli,0.738,0.925,Q1_Happy,0.0
6SLnJ3rW3SS3EMgGE1LJlt,Wolfgang Petry,Wir machens nochmal,0.651,0.815,Q1_Happy,0.0
1HuDXYtgswNFzkaOXIicuZ,Nusrat Fateh Ali Khan,Saja Hai Maikhana,0.685,0.653,Q1_Happy,0.00102
714hERk9U1W8FMYkoC83CO,Hot Chocolate,You Sexy Thing,0.962,0.733,Q1_Happy,0.0016
4KwpqqJfUMbX9CwTErFPrU,Ícaro e Gilmar,Mais uma Saudade (Ao Vivo),0.618,0.861,Q1_Happy,0.0
5VkC1JMbUiWsdafTkcWKRd,Virus,Desesperado Secuencia Uno,0.961,0.918,Q1_Happy,0.0
5uU1uuyaUIBOiiUSQG7Wl3,Morgan Wallen,You Proof,0.644,0.85,Q1_Happy,0.0
6RIgQA2qO4AN2epqltADwU,"Santanna ""O Cantador""",Me Dá Meu Coração,0.956,0.658,Q1_Happy,0.0
0oHfnxtYX5SJg41kkubnPC,Lepoka,La Huella del Dragón,0.621,0.979,Q1_Happy,0.0
1uo4DgQgu7RTK4NosZnXrC,Mc Tha,Comigo Ninguém Pode,0.671,0.645,Q1_Happy,0.00387
5Ue2rlRRkLIYQH0JULGGbQ,Mr.Children,and I close to you,0.936,0.882,Q1_Happy,3.08e-05
2SdCOY17R8ba5lbpyBhRN4,Circulando De Fulo,Meu Cenario,0.967,0.698,Q1_Happy,0.0
4c7ssJNqh2FJ04OL7DkGhv,Miles Peña,Mírame a la Cara,0.935,0.665,Q1_Happy,0.000438
52VgFTD7QmOmAPJZfxnPVK,O Rappa,Eu quero ver gol - Acústico,0.906,0.739,Q1_Happy,0.0
7FCZhkhzEUVNUAlGauNKIe,Starley,Lovers + Strangers,0.652,0.69,Q1_Happy,0.0
3LlEnO0INKAExVe4JMi7p7,Emiway Bantai,Khatam Hue Waande,0.729,0.903,Q1_Happy,0.0
3RWbsf0z7p1aqRRjXcxnDZ,Mumuzinho,Dengo Nego,0.929,0.805,Q1_Happy,0.0
0pVlnwobZdynBQbgdrcqQI,Los Prisioneros,Concepción,0.689,0.948,Q1_Happy,0.0
5JmBuvUAjNnzSPIOF4Z6ZQ,Gilberto Gil,Sandra,0.936,0.802,Q1_Happy,0.00831
7Men0McTVqAHxfVrRCzb41,Marlon,De Perreo,0.785,0.629,Q1_Happy,0.0
623qgMcp5J5EJVphRqLjdF,Los Caligaris,Dolería Menos,0.682,0.854,Q1_Happy,6.37e-05
3xyBWT6CYdSZ2GVeXWyiWb,Matrix,All I Know - Rolling Out DJ Mix,0.811,0.904,Q1_Happy,0.0336
4tQ5Bk3dE3u83t6ShNdntI,Pernilla Andersson,Johnny Cash & Nina P.,0.875,0.889,Q1_Happy,0.0
1pozE83sbsOyddLsuHjMjL,Biquini Cavadão,Roda-Gigante,0.629,0.716,Q1_Happy,4.46e-05
1nW7N99dQBxlSXdRfYIoHZ,Parquet Courts,Pathos Prairie,0.661,0.857,Q1_Happy,0.000429
1T98vYODVa5R84kbBGzQjl,Matheus & Kauan,Investimento,0.707,0.673,Q1_Happy,0.0
5O0JAxUshrzUpsSnC3ADa8,Rustage,Oni (Nezuko Rap),0.921,0.792,Q1_Happy,0.000619
7rJ91QE37Wwo5Ir6OMKCAh,HUGEL,WTF (feat. Amber Van Day),0.865,0.737,Q1_Happy,1.12e-06
5gNg6C0JWFG1U7gPDXWtiq,ルサンチマン,老いても,0.735,0.914,Q1_Happy,4.14e-05
3HqYXUR82n2uenMkhkmIYF,Mrs. GREEN APPLE,サママ・フェスティバル!,0.626,0.971,Q1_Happy,4.14e-05
0421ERUe38Xt8eyDy6ugEe,Ícaro e Gilmar,E Deixe o Tempo Ver / Chega Mais Pra Cá (Ao Vivo),0.682,0.665,Q1_Happy,0.0
49YDI5UEO5qwICES8Y8uMi,Jorge & Mateus,Pot-Pourri: Tem Nada a Ver / Te Cuida Coração - Ao Vivo,0.78,0.876,Q1_Happy,0.0
5nBPZbNLIJJqiDO1POCDGR,Lérica,Espinita Clavá,0.907,0.844,Q1_Happy,0.0
1ew45xX9ESwKAlAVdS8KW3,Crazy Ken Band,夕だち,0.93,0.778,Q1_Happy,7.39e-05
5sgaq8OSkJAWfzoUGOVpLi,Los Caligaris,Vivir por Vos,0.966,0.922,Q1_Happy,0.0
6b9Iy4mw07KNmkfp9fa7cJ,Kidz Bop Kids,Candy Girl,0.805,0.916,Q1_Happy,0.0
0L7TjIdcVQaDlX3nQbMdQC,RADWIMPS,Voice of Wind (Movie Edit),0.883,0.924,Q1_Happy,0.0
32kyGOJpEOTFKR9wvPSsxJ,Takehara Pistol,あ。っという間はあるさ,0.94,0.895,Q1_Happy,0.0
1bKQdPJ9lid6Yg26HAx8Tf,Bombay Bicycle Club,"Lights Out, Words Gone",0.654,0.76,Q1_Happy,0.332
11lFSEnkj3810ojPLj53RO,Sandro Cavazza,Love To Lose,0.71,0.741,Q1_Happy,0.0
6dRj771QZr0KOQVwaB6ykM,Pete Rock,Grown Man Sport,0.607,0.757,Q1_Happy,1.32e-05
4bLbEtNtOK3eYbmaMCLDUv,Silvanno Salles,Quebrou a Cara,0.668,0.893,Q1_Happy,0.0
5uWGBUVV4oO0RZByFBswYd,Forfun,Sol Ou Chuva,0.753,0.63,Q1_Happy,0.000383
0pdfN7nOHMYmKykzu1cyfm,Shania Twain,Any Man Of Mine,0.784,0.725,Q1_Happy,0.0
204CIdvTCTcbVVOn1SFe0d,Circle Jerks,Golden Shower of Hits,0.638,0.939,Q1_Happy,0.0
4Vks1EVnEVZzMLpddCVx6e,andymori,everything is my guitar,0.735,0.989,Q1_Happy,0.016
7JKzpxMrN4QpApzbkIJhy7,Crazy Ken Band,メリメリ,0.923,0.866,Q1_Happy,0.0
6wKmxUeMJAoz2GpMrw95z5,YOASOBI,ハルカ,0.679,0.817,Q1_Happy,7.21e-06
17AaJrwNCQxQ80lz6DBuEH,Eikichi Yazawa,BIG BEAT - Remastered 2022,0.828,0.84,Q1_Happy,1.97e-05
3Uv8BQFN3bQfhkregyMbnx,Vishal-Shekhar,My Dil Goes Mmmm,0.706,0.797,Q1_Happy,0.00125
67f4716llTQM7PEjjZHjwA,The Magnetic Fields,Swinging London,0.662,0.722,Q1_Happy,0.00688
7sVEoPc5ZUUQerRkgTypUZ,Javed Ali,"Srivalli (From ""Pushpa The Rise Part - 01"")",0.743,0.603,Q1_Happy,0.0
3G14eXMA69Hb4x8jTAAYN1,Vitinho,1 Minuto / Bem Querer - Ao Vivo,0.656,0.621,Q1_Happy,0.0
515BPozxiMm95vvsA6V6En,Seiko Matsuda,夏の扉,0.796,0.879,Q1_Happy,2.55e-05
31nk8lhLlc1n2VFgEwnmjC,Guantanamo Baywatch,Diana,0.714,0.713,Q1_Happy,0.418
0Oqe13tiFTboDuPSPNXTf1,Cavaleiros do Forró,Não Pegue Esse Avião,0.8,0.788,Q1_Happy,0.0
4dSoDnmR9opAQ8KxUc9SbC,Sean Paul,Mad Love,0.611,0.824,Q1_Happy,3.29e-06
7oBrzk09iX9me6zRTTu0AW,Mimi Maura,Al Borde Del Tiempo,0.626,0.631,Q1_Happy,0.000543
64U9po8RNXF1ZHc2SgCn8i,Marc Pociello,Voy A Ser el Rey León,0.853,0.73,Q1_Happy,7.91e-05
7zcWGMspcEFCPAGqCW5i7A,Old Crow Medicine Show,Child of the Mississippi,0.663,0.929,Q1_Happy,1.16e-06
5Ds9Zy6pHiY2wB7a4vRl5K,Espécimen,Triste Locura,0.741,0.709,Q1_Happy,0.0838
7JEzFU4SGDNb9CxwX8n2Vw,KRS-One,Step into a World (Rapture's Delight),0.652,0.805,Q1_Happy,0.00824
6SLQTs6vHo5aZrKLukqvnk,BEIST,Bøgdafest,0.679,0.844,Q1_Happy,0.0
7IXQrRgmHxWYWitSlyFY7z,Kerchak,Peur (feat. Ziak),0.777,0.836,Q1_Happy,0.0
2QxTeHgiZ13bm9YmKb8QUk,Los Teen Tops,Popotitos - Remasterizado,0.961,0.625,Q1_Happy,0.000327
7HKxTNVlkHsfMLhigmhC0I,Blondie,Call Me,0.773,0.833,Q1_Happy,0.0025
5d8n1bOdRanaUnEkEAwSdE,Maelo Ruiz,Necesito Quererte,0.908,0.729,Q1_Happy,0.0
2HKTMtMM6aXnCq8kUHXm0J,Estopa,Me Quedaré,0.629,0.853,Q1_Happy,0.0
4NRTf9CDOd5hLuh8fbISyl,Elephant Man,Let Me Be The Man,0.805,0.803,Q1_Happy,0.0
6zEgnpM0qYmHLDnh8WPejL,J Balvin,Amarillo,0.961,0.857,Q1_Happy,0.00534
4roDTLs05yU9RpSBqwfKQ3,Lil Dicky,Bruh...,0.756,0.888,Q1_Happy,0.0
5ZduaRci3iNUiDfJbBfAaf,Matt Sassari,Give It To Me - Full Vocal Mix,0.726,0.869,Q1_Happy,0.00238
0NNCkIadCP6VnV7LeGL1zx,Moby,Natural Blues,0.651,0.649,Q1_Happy,0.0433
3qxOR4Y5Qx3b4eC0b0owe1,Pitty,Bicho Solto,0.748,0.611,Q1_Happy,0.000111
4QNYup8agiVGw8CRge3xfG,DJ Shadow,Systematic (feat. Nas) (feat. Nas),0.737,0.909,Q1_Happy,0.0
295xtgZ3JSGn94tYWbM5QG,Lucky Luke,Give It To Me,0.8,0.789,Q1_Happy,0.00262
6ztstiyZL6FXzh4aG46ZPD,"Earth, Wind & Fire",Boogie Wonderland,0.963,0.756,Q1_Happy,0.00765
6ZoCBDOB308GqUdt2AJrV2,Shafqat Amanat Ali,Dildaara (Stand By Me),0.761,0.779,Q1_Happy,0.000934
4rr1OPf80f71BYsDv26G3F,Sly Withers,Passing Through,0.719,0.839,Q1_Happy,4.47e-06
1oqIgJpPpW9wwXcitli8EF,Glee Cast,Telephone,0.749,0.804,Q1_Happy,3.12e-06
6gV7dhKTOscAikuhqyKdVK,DJ Vadim,Sweet Like a Lolly (feat. Governor Tiggy),0.941,0.833,Q1_Happy,0.0
1Qxxs9HPT8cXHZbRH7Ete2,Matanza,"Taberneira, Traga o Gim",0.919,0.943,Q1_Happy,1.18e-06
20ncqYNaYnnrMuTnQenpuH,Hayseed Dixie,Welcome to the Jungle,0.799,0.812,Q1_Happy,0.0372
2yWyFT6bW1Rd9cjVvYi4v8,Groove Armada,Superstylin',0.928,0.798,Q1_Happy,0.00131
1yOB07L8OLZLPMrwkln3mF,Henry Freitas,Estrago da Saudade,0.688,0.858,Q1_Happy,0.0
2V4bv1fNWfTcyRJKmej6Sj,Mike Posner,Cooler Than Me - Single Mix,0.625,0.82,Q1_Happy,0.0
36ctg2LeKHX6oQzxOTACwT,The Communards,T.M.T. Love T.B.M.G.,0.852,0.879,Q1_Happy,0.0839
5z00b6yYj7hKiE2MCVgeZM,Chuy Lizarraga y Su Banda Tierra Sinaloense,Cinco De Té - En Vivo,0.793,0.655,Q1_Happy,0.0254
0kJg1vDAXOvuPUe4bLii7F,The Bamboos,I Don't Wanna Stop,0.962,0.775,Q1_Happy,0.000533
5sGqeWGmS7aejBO2ztKZiN,Pisadinha do Vaqueiro,Coração Traíra,0.966,0.887,Q1_Happy,0.199
6qM2C6CqPN4dtxSQVQy0gc,Surf Curse,Cathy,0.632,0.694,Q1_Happy,0.0982
7pEd3kku2USJMe8EsA67cL,Los Amigos Invisibles,Mi Linda,0.897,0.897,Q1_Happy,0.00999
4eBBprodHvNoxSVvSjfrcg,Negritude Junior,Cohab City / Música Incidental: ABC / Vem Pra Cá,0.851,0.771,Q1_Happy,0.0
5mFQCdbvuzVATC7tP7XsPp,SNAP!,"Rhythm Is a Dancer (7"" Edit)",0.706,0.745,Q1_Happy,0.00041
28j6SB1eThSU2Z4YWJF1zV,Dan Vapid & the Cheats,Burning Questions,0.684,0.713,Q1_Happy,0.0
3Z7amA2hdlxrNRTHTKFXiU,Luis Alberto Spinetta,Las Cosas Tienen Movimiento (En Vivo Estadio Vélez Sarsfield) (feat. Fito Paez),0.67,0.696,Q1_Happy,2.51e-06
49z1D7SRFdS64UGaTNdAzW,Christopher Martin,Paper Loving,0.88,0.617,Q1_Happy,0.0
6bCFcYpyxooyXzeImupmUf,Sonu Nigam,"Tere Paawan Maa Navratron Mein (From ""Laal Chole Wali"")",0.755,0.834,Q1_Happy,0.0
37LNNQNbL1YLyutBG6aWRx,OneRepublic,Rescue Me,0.646,0.606,Q1_Happy,0.0
5o7KMVaLcr5nvYHRKNRSQ1,Los Enanitos Verdes,Conciencia Contrareloj,0.92,0.816,Q1_Happy,0.00147
5tLtKoLD5AVocC1xM0u0D2,Deine Cousine,"Bielefeld, Paris oder Madrid",0.754,0.993,Q1_Happy,0.000224
21pLiZEjZoxC7xBCgeTxvP,Allame,Şehir,0.615,0.817,Q1_Happy,0.0
1ZcluxOLEoQEZHp8qsHVe2,Kumar Sanu,Raah Mein Unse Mulaqat,0.722,0.633,Q1_Happy,0.001
7hzfrKYkRfPUIiagwhBtZS,Mr. Big,Shine,0.754,0.738,Q1_Happy,9.33e-06
5imShWWzwqfAJ9gXFpGAQh,John Mayer,Waiting On the World to Change,0.663,0.756,Q1_Happy,0.000232
5dxgUzUSEMddBRjMZk6bj4,Lasse Stefanz,Huaröd,0.826,0.813,Q1_Happy,0.0
7H6CZlBoo9zhe2V1AyKWiA,Sumo,Kaya,0.96,0.824,Q1_Happy,0.000194
3Z9vR8JrHFyyjB0JoHzx6p,Landon Cube,Pretty,0.767,0.853,Q1_Happy,0.0
4B5387mftH9WLd4oNUycFa,Joe Arroyo,El Palito Del Carnaval,0.875,0.74,Q1_Happy,0.0
71XLCieAyBV7b63UfBdflh,Mrs. GREEN APPLE,Oz - 2017 Version,0.97,0.7,Q1_Happy,2.64e-05
4RbjlqzGc5piUTTr32XMlv,Jay Chou,可愛女人,0.921,0.671,Q1_Happy,3.23e-05
5kqNIqFjijuzvVLhuY9B8j,Bad Bunny,La Zona,0.81,0.801,Q1_Happy,7.04e-05
6SUHMSU9EBORT2fskEirQE,Porcelain Black,One Woman Army,0.708,0.842,Q1_Happy,0.0
6OfjeKC7ebVybVzBzkfAsz,Mc Th,Escola Proibida - Ao Vivo,0.922,0.7,Q1_Happy,0.0
4nDXEFYiMTIr4cq3Ogoqud,Kevin Bloody Wilson,Me Beer's Cut Off,0.646,0.727,Q1_Happy,0.0
2c1ccPqUnFYD8W7LY65bKG,Deep Purple,Black Night - 1995 Remaster,0.826,0.886,Q1_Happy,0.363
63z9Y6FwHp2D9vfTyBuR7I,Thaeme & Thiago,Viralizou - Ao Vivo,0.862,0.935,Q1_Happy,0.0
5wSkEX9SSI7qfAnFCTzOnC,Víctor Manuelle,Ella,0.887,0.76,Q1_Happy,6.03e-05
0VYMOnSfURf4sr2AxBgZ0D,John Lindberg Trio,Drunksters,0.708,0.869,Q1_Happy,0.000423
1J3AyZHElKl8EDeXXdreJO,Leidy Murilho,Te Vejo Lá,0.662,0.778,Q1_Happy,8.12e-05
6DHchoJQ3rFzzpOjp6RNSX,Nusrat Fateh Ali Khan,Kamli Wale,0.751,0.917,Q1_Happy,8.78e-06
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,0.952,0.734,Q1_Happy,0.0
1Jafb3KPefjyX4ydf3jgLv,Fala Comigo,Quando a Gira Girou / Sonhos / Castelo de um Quarto Só - Ao Vivo,0.722,0.639,Q1_Happy,4.37e-06
3mxmZzUM6BvpdmwEhgq1IC,Josué Bom de Faixa,Tou Embrasado,0.891,0.887,Q1_Happy,0.0
0hUit24g1EIoATdKYWUiRj,Nirvana,Very Ape,0.965,0.886,Q1_Happy,0.368
1TMRFqZ969nHCpOluG5MVK,Diego & Victor Hugo,Perfil Cinza,0.669,0.807,Q1_Happy,0.0
2xRjpf9nBbKNV4VtjSHfER,Art Popular,Pimpolho - Ao Vivo,0.637,0.695,Q1_Happy,0.0
46gSk82duJtX3TTA182ruG,Franz Ferdinand,This fffire - New Version,0.637,0.887,Q1_Happy,4.57e-06
2Z8DdzrvPXSAc7mwQa4ELc,Koo Koo Kanga Roo,Baby Crocodile Uhh,0.883,0.839,Q1_Happy,0.0
7c5Xp1Op9CshsvbVimZtDo,Philosophy no Dance,ヒューリスティック・シティ(Album Mastering),0.784,0.721,Q1_Happy,0.00109
356Tjo0OXHtdKnEpHzcMwZ,Neto LX,Muita Luxúria,0.963,0.873,Q1_Happy,0.0
6hNjGPE8S1No2Evu4aPLjL,Squeeze,Another Nail In My Heart,0.85,0.741,Q1_Happy,1.75e-05
5uRsBdLhn91AYcsTCOGNOC,Corey Hart,Sunglasses At Night,0.717,0.624,Q1_Happy,0.0104
0Bd1WeTf27JqYQLQJPWKRo,Tom Papa,Uncle Tom,0.819,0.797,Q1_Happy,0.0
5ylQ8MS3Wj16QmnYP5PNxc,Tan Bionica,Lunita de Tucumán,0.675,0.745,Q1_Happy,0.0
2X97u85uhrMdjPLFZ8Upn8,Benjamin Ingrosso,Smile,0.819,0.749,Q1_Happy,0.00114
3iSt8hTzeb5SKdHLVwTFcc,Köttgrottorna,Älska Mig,0.805,0.728,Q1_Happy,0.0
1NkHDIbGjHqFjZJrdHjQGZ,Pop Evil,Breathe Again,0.648,0.89,Q1_Happy,3.66e-05
1FXVsxDeXfh94AZw9eqtP0,The Keys,Akkamage,0.782,0.76,Q1_Happy,0.0
6rRuG3E12B4azISq3s8mfO,Laus Høybye,"Krummes Sang (Fra filmen ""Krummerne"")",0.928,0.691,Q1_Happy,0.0
06UPCXzhIsXnceSXmKLMEY,Nas,Ether,0.766,0.831,Q1_Happy,0.0
0vqw3BCyNr3DDVBmjD21H8,Kaka,Libaas,0.906,0.753,Q1_Happy,0.0
31YGYW9rI18jQDL9lbU1BS,Sujatha,Chakkarakkili,0.703,0.723,Q1_Happy,0.000728
2JWcIs25p03SYHWTez6pwc,Ceg,Yeşillendir,0.877,0.73,Q1_Happy,1.04e-06
