spotify_id,artist,track_name,valence,arousal,label_quadrant,lyrics
3vMbiNwzKB3maKNef1Lw74,Porta,No Hay Truco,0.964,0.811,Q1_Happy,"Todo lo que oigan en este trabajo musical
Todo lo que perciban
Solo es producto de su imaginación
Nada es real

Aquí no hay truco
Te escupo, te voy a dejar de luto
Te ejecuto con mi rap executor
No existe un puto tutorial, la diferencia es abismal, muy basta
Muy bestia, hasta la fecha no hay truco, es mi ciencia exacta
En el acta va con el acto, parto tú factor, tú hardcore
Por morbo domino el rap como Yamakasi el parkour
Rap tocho, no es magia, no escondo nada en las mangas
Puedo hacer que groupies me enseñen bastante más que el tanga
Respiro... porque este rap es a saco
No hay truco, aunque puedo ver a través de cristales opacos
No soy mago y te saco metáforas de la chistera
Que puedo manipularte e hipnotizarte a la primera
Yo te meto en una caja y te corto por la mitad
¿Cuestión de magia?, ¡qué va! Cuestión de saber hacer rap
La edad no importa, soy Porta y no poseo una varita
Pero poseo tu cuerpo, niña, sé que mi rap te excita
Muchos me envidian, bueno, mejor dicho, me odian
Y es por que mi rap es mucho mejor que todas sus parodias
Todos los días tan solo me dedico a esto
Que soy para el rap lo que fue Jordan para el baloncesto
No hay truco ni abradacadabra que valga
Aunque algunos digan que soy el mago de la palabra
Es underground recién salido del horno
Soy para el rap lo que ya fue Nacho Vidal pa'l cine porno
Aquí no hay comentarios tontos, sino tontos que comentan
Escuchan, buscan un fallo mío y si no hay se lo inventan
Me revienta el que no sabe, a el que le da por opinar
Juzgar algo que ni siquiera se molestó en escuchar
Soy el nuevo David Copperfield, valgo más que el marfil
El nuevo sex symbol, cojí un boli Bic, te rompí
No hay truco, no busques la receta
Tendrás que aceptar que simplemente yo lo parto en la maqueta

No todo tiene truco, aunque esto sea sorprendente
No es cuestión de edades, ya penetro en vuestras mentes
Dispuesto a dar el golpe, buscar el significado
Sin prisa, pero sin pausa, con trampas nunca he jugado
No todo tiene truco, aunque esto sea sorprendente
No es cuestión de edades, ya penetro en vuestras mentes
Dispuesto a dar el golpe, buscar el significado
Sin prisa, pero sin pausa, con trampas nunca he jugado

Soy buen MC, un crack como Messi, podéis llamarme mesías
Yo las clavo por la escuadra y no las huele ni Casillas
Esto es rap, soy un crack aunque te joda
Toma comas, Soma en el beat, en el rebeat, this is my shit, no es broma
Tu mierda de LP yo lo compro en el top manta
Lo guardo en la papelera de reciclaje, no se salva
No es cuestión de edades, se folló a todos los ...ejem
Ni te imaginas las descargas que conseguí en solo un mes
Topo de anónimo, sinónimo de cobarde
Fardas mucho delante de tus colegas, vas de
Lo que no eres, quieres ser lo que quieren que seas
Eres un chupa-culos, si quieres te pongo la correa
Aquí no hay truco, es brusco, rap bruto, no es magia negra
El rap que viene directamente de una mente enferma
No todo tiene explicación, no le busques el truco
A ver si aceptas de una vez por todas que soy bueno y punto
Os cierro la boca y a la vez babeáis
Antes mucho ""bla, bla, bla"" y ahora tartatamudeáis
Soy Neruda en la escritura y en mente Anthony Blake
Está de moda eso de hacer amigos en el MySpace
En el palco de honor estoy, b-boy, no quieres darte cuenta
Que no soy yo, sino tu música la que está en venta
Vente, que el segundo sigue siendo el primero que pierde
Hay muchos perros que ladran, pero muy pocos muerden
Primer round, esto es flow, no down, soy promesa underground
Te manipulo y juego con mentes como en Saw
Como Tyson hacer caos, acercaós, veréis que lo parto
De un high kick vocal-verbal tu rap morderá el asfalto
¿Queréis jugar? Y el jugador tambien forma parte del juego
Tú le echas cojones, pero yo le pongo un par de huevos
Le echas leña al fuego y yo le echo fuego a la leña
No soy maño y te lo hago con maña, aquí no hay truco, peña

No todo tiene truco, aunque esto sea sorprendente
No es cuestión de edades, ya penetro en vuestras mentes
Dispuesto a dar el golpe, buscar el significado
Sin prisa, pero sin pausa, con trampas nunca he jugado
No todo tiene truco, aunque esto sea sorprendente
No es cuestión de edades, ya penetro en vuestras mentes
Dispuesto a dar el golpe, buscar el significado
Sin prisa, pero sin pausa, con trampas nunca he jugado

Son dejavu, son te follas a tu exnovia
Me tienen rabia, fobia, me aman y a la vez me odian
Tengo voz de niñato, tal vez, aunque se que te pone
Fardo de rap, quizá, y no de tener un cuerpo Danone
Me salgo, valgo como un mago, te hago juegos palabrares
El rap sin censura, pero para todas las edades
Los que critiquen en foros que os den por el culo a todos
Tu eres gordo, lo bordo, pero a qué coño lo rompo
Muy pronto de vuelta, solo en las mejores salas
Me cansé de cortar alas, como Neo esquivo balas
No hay truco, es como un puzzle que monto pieza a pieza
Soma, después de este rap tendrás que dejar tus quejas (Puto Porta)
No hay truco, ¿no te lo crees? Coje la puerta y vete
Siempre te veo por el suelo como Sete
Gibernau; te machaco como Pau
Gasol; soy el MVP del año, so flipao
Cuánta gente me envidia y me la suda el qué dirán
Yo un vacilón más y también mi propio fan
El dos va después del uno, ¿demasiada información de golpe?
Que soy para el rap lo que para playa una tía en topless
Tonto, soy de oro, soy el que lo rompe y suena guapo
Puedo hacerlo fluido, si prefieres te la encajo
Respiro y dejo un hueco para que encaje en la caja
Lógico que al escucharme te mates a pajas
Cuántas bocas habré cerra'o ya, ¡dime cuántas!
Os la pongo tiesa, sabéis que mi rap os la levanta
De la nada se hace todo y del todo se hace nada
Os llevo años de luz ventaja, este rap suena a sobrada
Y es que las grupies por Messenger agotan mi paciencia
Soy lo máximo, elevado hasta su máxima potencia
Harto de la competencia poco competente
Tengo pelo L'Oréal, Pantene, no hay adversarios decentes
Ole, cojo un boli y un folio, siempre he odia'o que me controlen
A todos los que inventan falsos rumores: ¡Que les follen!
Soy el nuevo rookie, esto no se aprende en el instituto
Vuelvo para demostrar que detrás de mi rap no hay truco

No todo tiene truco, aunque esto sea sorprendente
No es cuestión de edades, ya penetro en vuestras mentes
Dispuesto a dar el golpe, buscar el significado
Sin prisa, pero sin pausa, con trampas nunca he jugado
No todo tiene truco, aunque esto sea sorprendente
No es cuestión de edades, ya penetro en vuestras mentes
Dispuesto a dar el golpe, buscar el significado
Sin prisa, pero sin pausa, con trampas nunca he jugado

No hay truco
Para chaparos la boca a todos
Hijos de puta (Hijos de puta)"
0uNU2DnGjyjzqeaK3z5rSi,Alle Farben,Bad Ideas,0.678,0.71,Q1_Happy,"Lied to my face
I’m losing track of every tongue that I taste
It’s like the whole world is upside down
Can’t even tell if this is real right now
Heads in the sky
We’re gonna fly around with flames in our eyes
Just gonna laugh about it all night long
Somebody’s gonna have to carry me home

Bad ideas make the best memories
Even if you don’t remember
Don’t remember, don’t remember, oh
Bad ideas make the best memories
Even if you don’t remember
Don’t remember, don’t remember, oh


Lung’s coming up
Can’t even think about it
Dreams in a cup
Just wanna dance about it
Lose our minds
Just wanna dance about it
Lose our minds
Lied to my face
I’m losing track of every tongue that I taste
Just wanna laugh about it all night long
Somebody’s gonna have to carry me home

Bad ideas make the best memories
Even if you don’t remember
Don’t remember, don’t remember, oh
Bad ideas make the best memories
Even if you don’t remember
Don’t remember, don’t remember, oh


Bad ideas make the best memories
Even if you don’t remember
Don’t remember, don’t remember, oh
Bad ideas make the best memories
Even if you don’t remember
Don’t remember, don’t remember, oh
Bad ideas"
7e89621JPkKaeDSTQ3avtg,Lynyrd Skynyrd,Sweet Home Alabama,0.886,0.605,Q1_Happy,"One, two, three
Turn it up

Big wheels keep on turnin'
Carry me home to see my kin
Singin' songs about the Southland
I miss ol' 'Bamy once again
And I think it's a sin, yes

Well, I heard Mr. Young sing about her (
Southern man
)
Well, I heard ol' Neil put her down
Well, I hope Neil Young will remember
A Southern man don't need him around, anyhow

Sweet home Alabama
Where the skies are so blue
Sweet home Alabama
Lord, I'm coming home to you

In Birmingham, they loved the governor
Boo, boo, boo
Now we all did what we could do
Now, Watergate does not bother me
Does your conscience bother you?
Tell the truth

Sweet home Alabama
Where the skies are so blue
Sweet home Alabama
Lord, I'm coming home to you
Here I come, Alabama


Ah, ah, ah, Alabama
Ah, ah, ah, Alabama
Ah, ah, ah, Alabama
Ah, ah, ah, Alabama

Now Muscle Shoals has got the Swampers
And they've been known to pick a song or two (
Yes, they do
)
Lord, they get me off so much
They pick me up when I'm feelin' blue
Well, now, how 'bout you?

Sweet home Alabama
Where the skies are so blue
Sweet home Alabama
Lord, I'm coming home to you
Sweet home Alabama (Oh, sweet home, baby)
Where the skies are so blue (And the governor's true)
Sweet home Alabama (Lordy)
Lord, I'm coming home to you
Yeah, yeah

My Montgomery's got the answer"
0SMeLj1kfk6ILwTjE4f1H3,Pegboy,Superstar,0.718,0.955,Q1_Happy,"If I could be a superstar
I'd get away would go far
And I would get away, get away from here
Sometimes when I'm all alone
A part of me starts to roam
And I could get away, get away from here
With all the things that I do
I'm tired of playing for you
I'm done wasting my time
Got to live my own life
There's nothing better to do
Than sit here and playing for you
I'm not wasting my time
Got to live my own life
Sometimes when I'm all alone
A part of me starts to roam
And I could get away, get away from here
All at once I realize
My thoughts and dreams all where lies
And I can't get away, get away from here
With all the things that I do
I'm tired of playing for you
I'm done wasting my time
Got to live my own life
There's nothing better to do
Than sit here and playing for you
I'm not wasting my time
Got to live my own life
All at once I realize
My thoughts and dreams all were lies
And I can't get away, get away from here
If I could be a superstar
Custom plane, fancy car
I could drive away, drive away from here
With all the things that I do
I'm tired of playing for you
I'm done wasting my time
Got to live my own life
There's nothing better to do
Than sit here and playing for you
I'm not wasting my time
Got to live my own life"
5obwLR73JZh0JFHRbhgg9s,Swingin' Utters,Pills & Smoke,0.662,0.962,Q1_Happy,"I was a city baby raised on a well-worn street
My daddy hated it because of the fame
I never noticed, really I was too young at the time
To care about the history in its name
Some years go by and they move me to the sticks
Some dinky satellite of my old home
It was there I took off to meet my mind on the streets
And it was there I made off on my own

And I've been sick and I've been tired
I've been a madman slashing tires and starting fires
I'm not afraid, cowards be damned
I'm full of pills and smoke and booze and I'm teenage

A few wasted years, a cup of tasteless tears
I learned my lessons the old fashioned way
Some think I'm angry and mean, hell, I'm only eighteen
There's only so much a kid can take
Another day, another time, my life and loves are in line
But I never lost the nerve that I had
It kept my insides clean, my soul solid and lean
My independence guiding me through the crap

I've been sick and I've been tired
I've been a madman slashing tires and starting fires
I'm not afraid, cowards be damned
I'm full of pills and smoke and booze and I'm teenage

I'm full of pills and smoke and I'm teenage
I ain't anymore, I can't get outta this haze
Gotta get some more pills, gotta get some more smoke
Go on, go robbin'

And I've been sick and I've been tired
I've been a madman slashing tires and starting fires
I'm not afraid, cowards be damned
I'm full of pills and smoke and booze and I'm teenage

Gimme some pills and smoke"
1w9L6dvttZalWd8XqFYvSa,Zach Hood,Isabelle,0.627,0.716,Q1_Happy,"Yeah, yeah
Oh, oh, oh, oh

Silk sheets and neon lights
Stayed up 'til 4 or 5
Think that it's kinda nice, underneath the moon 'til the sun arrives, yeah
Strummed songs on your guitar
Drove 'round in your jet black car
Got lost went too far, went too far

Now I'm wasting time with Isabelle
Five-foot, sweet with skin like caramel
Every time it feels brand new
Wish I could rewind the things we do
Now I'm wasting time with Isabelle (Oh)

Everything just seemed so real
Can't lie 'bout the way I feel
Might be head over heels, head over heels
Three nights no drama
Yeah, you're like no other, yeah
So, girl, do you wanna? (Do you wanna)

Now I'm wasting time with Isabelle
Five-foot, sweet with skin like caramel
Every time it feels brand new
Wish I could rewind the things we do (We do)
Now I'm wasting time with Isabelle (Isabelle)
Now I'm wasting time with Isabelle
Five-foot, sweet with skin like caramel
Every time it feels brand new
Wish I could rewind the things we do
Now I'm wasting time with Isabelle
Every time it feels brand new
Wish I could rewind the things we do (Things we do)
Now I'm wasting time with Isabelle
Now I'm wasting time with Isabelle
Now I'm wasting time with Isabelle"
4FxeY2UZeP3kpdBPbpGggN,The 1975,Wintering,0.941,0.882,Q1_Happy,"Yeah, it's just like
It should start, it just
It should just come straight in
And just be like—

She walks down the stairs, feeling herself
Lookin' like she just won a court case
He's got a funny way of using the same
Four chords for every song he makes
He's called Bill and he plays with words
Like a skill, yeah he's pretty great
He said his official friend died 'cause of a officiate
Yeah, she's called Hannah and she plays the Joanna
Grade eight but she's got no soul
John's obsessed with fat ass and hе's ten years old
Oh, Dad's an Otis Redding at a wеdding type guy
With the best voice you ever heard
He said, ""Give me a date I can work on, my heart hurts""

I get home on the twenty-third
I'll drive up on the twenty-third

And I bumped into Julie in the co-op
She asked how the family's been
I said, ""Alex is a sculptor and Olivia's been a vegan since ten
While Vin wears dresses while Debbie coalesces in a fleece that doesn't work
And I'll be givin' my chair to my Mum 'cause her back hurts""

I get home on the twenty-third
Yeah, I drive up on the twenty-third (Yeah, yeah)

Now Mum's not a fan of that line about her back
She said it makes her sound frumpy and old
I said, ""Woman, you are sixty-four years old""

Now, stop the percussion, I wanna have a discussion
And it's Christmas so this is gonna be a nightmare
I just came for the stuffin', not to argue about nothin'
But mark my words

I'll be home on the twenty-third
Yeah, I drive up on the twenty-third
(Yeah, I come home on the twenty-third)"
1H5N26VqHR4JhuaRKY2I0u,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,0.774,0.759,Q1_Happy,"I was happy in the haze of a drunken hour
But heaven knows I'm miserable now
I was looking for a job and then I found a job
And heaven knows I'm miserable now

In my life, why do I give valuable time
To people who don't care
If I live or die?

Two lovers entwined pass me by
And heaven knows I'm miserable now
I was looking for a job and then I found a job
And heaven knows I'm miserable now

In my life, oh, why do I give valuable time
To people who don't care
If I live or I die?

What she asked of me at the end of the day
Caligula would have blushed
""Oh, you've been in the house too long,"" she said
And I naturally fled

In my life, why do I smile
At people who I'd much rather
Kick in the eye?

I was happy in the haze of a drunken hour
But heaven knows I'm miserable now
""Oh, you've been in the house too long,"" she said
And I naturally fled

In my life, oh, why do I give valuable time
To people who don't care
If I live or I die?"
5T8Czk2nF3VExTwXccFyor,Koop,Come to Me,0.784,0.739,Q1_Happy,"Baby, I've been waiting for you
Don't run away now
You've got nothing to lose
Baby, I feel so alone
And I need someone
To call my own
'Cause my love has just left me
And I need someone new
Who can tell me forever
And my eyes are on you
Baby, oh baby, oh baby
Come to me
Baby, I've been waiting on you
Don't run away now
You've got nothing to lose
Baby, I feel so alone
And I need someone
To call my own"
01UeBfllW39eaKdiCw556R,Gentrammel,Out Of My Mind,0.659,0.609,Q1_Happy,"Remember the night that we met
Back at that party you sat on the bed
You said I'm talented you said I'm next
My only talent is making you stressed
I know that I'm not at my best
Lately I'm feeling like less
I hope that I see you again
If I don't then I'll lay it to rest

It's crazy how it goes
Left me all alone
I've been tryna move on
All I find are hoes
Searching for a pot of gold
Don't know if I'll ever know
How she left me with no damn place to go

I'm okay, I'll be fine
I'm just out of my mind
Long nights, with no sleep
Thinking about you and me
I'm okay, I'll be fine
I'm just out of my mind
Long nights, with no sleep
Thinking about you and me

Spеnt 5 months at your crib
And I ain't pay no rent
We should of just been friends
Causе I know that you never meant
All the things that you said to me
Froze my heart in uncertainty
Go ahead hit the club or some
Make sure that you drunk as fuck
Find you another man to love
Ima show you what you lost
Ima show you how it feels to realize
Everything you ever knew
And everything you ever had in love is gone

I'm okay, I'll be fine
I'm just out of my mind
Long nights, with no sleep
Thinking about you and me
I'm okay, I'll be fine
I'm just out of my mind
Long nights, with no sleep
Thinking about you and me

I guess this shit for real
And if I had another chance
I don't know if I'd take that bet against you with another man
And if I ever saw your face
Then I would probably take a glance
But I would never bat an eye
Because you hate me that's a fact
I think this is an epiphany
I don't think you really listening
One day you're gonna be missing me
I swear to god we'll never be frienemies
Bitches trying to be friends with me
I think they stealing my energy
In my DM's and they tempting me
I know that you really resenting me now

I'm okay, I'll be fine
I'm just out of my mind
Long nights, with no sleep
Thinking about you and me
I'm okay, I'll be fine
I'm just out of my mind
Long nights, with no sleep
Thinking about you and me"
